nahuatl	Iva okintlajtlani:—¿Kan onkitookakeh?Yejvah okilvijkeh:—ToTeko, xiviki xikittaki.
indonesian	Sesudah itu Dia kembali kepada murid-murid-Nya itu dan berkata, “Kalian masih tidur dan istirahat— kah?! Cukuplah sudah! Lihatlah, waktunya sudah tiba! Sekarang Aku— Anak Manusia, akan diserahkan ke tangan orang-orang berdosa.
nahuatl	Ijkó, san opanokeh ik tlali de Misia, iva oajsitoh kan siudad de Troas.
tagalog	"Utusan mo ang mga tao ng Israel at sabihin sa kanila, 'Dapat ninyong ialay ang inyong mga handog sa akin sa mga itinakdang panahon, ang pagkain ng aking mga handog na ipinaraan sa apoy upang magbigay ng isang mabangong halimuyak para sa akin.'
indonesian	Jadi hal itu menunjukkan bahwa masih ada kesempatan bagi kita umat Allah untuk memasuki “negeri tenang” Allah itu— yaitu suatu ketenangan rohani yang bisa digambarkan seperti berhenti bekerja pada Hari Sabat.
tagalog	Sa mga palumpong, umungal sila tulad ng mga asno; sa ilalim ng mga palumpong nagtitipon-tipon sila.
swahili	Yeye hutekeleza hukumu kwa ajili ya walioonewa na huwapa chakula wenye njaa. Yahwe huwafungua waliofungwa;
swahili	Wote wavutao kasia watashuka chini kutoka meli katika zao; wanamaji na marubani wote juu ya bahari watasimama juu ya nchi.
swahili	Baadhi ya Wayahudi walishawishika na kuungana na Paulo na Sila, pamoja na Wagiriki wachamungu, akinamama wengi waongofu na kundi kubwa la watu.
swahili	Sauli alikuwa na suria jina lake Rispa, binti Aiya. Ishboshethi akamuuliza Abneri, "Kwa nini umelala na suria wa baba yangu?"
swahili	maksai elfu thelathini na sita,
swahili	Kwa kuwa damu za wanyama, zilizotolewa dhabihu kwa ajili ya dhambi, ililetwa na kuhani mkuu ndani ya sehemu takatifu, lakini miili yao ilichomwa nje ya kambi.
tagalog	at pinatay ang tanyag na mga hari, dahil ang kaniyang katapatan sa tipan ay mananatili magpakailanman—
tagalog	Siyang naghahasik ng kasamaan ay mag-aani ng kaguluhan, at ang pamalo ng kaniyang matinding galit ay magiging walang pakinabang.
nahuatl	Yejón ichpochtli oyá okitlajtlaniito imama:—¿Tlán niktlajtlanilis?Iva imama okilvi:—Xiktlajtlanili ma mitzmaka itzonteko in Juan tlen tlabautisaro.
swahili	Wokovu wa haki unatoka kwa Yahwe; yeye huwalinda wao nyakati za shida.
tagalog	Si Hiram ay gumawa ng sampung hugasang tanso. Ang isang hugasan ay kayang humawak ng apatnapung bat na tubig. Bawat hugasan ay apat na mga kubit ang lapad, at mayroong isang hugasan sa bawat sampung mga patungan.
swahili	Mtu yeyote asiyeanguka na kuiabudu sharti atupwe katika tanuru linalowaka moto.
swahili	Lakini Barnaba akamchukua na kumpeleka kwa mitume, Na akawaeleza jinsi Sauli alivyomuona Bwana njiani na Bwana alivyosema nae, na jinsi Sauli alivyohubiri kwa ujasiri kwa jina la Yesu huko Dameski.
hausa	kamar yadda ka ba shi iko akan dukkan 'yan adam, ya ba da rai madawwami ga duk wanda ka ba shi.
swahili	Kabila la Yusufu kwa uhalisia yalikuwa makabila mawili, Manase na Efraimu. Na hakuna sehemu yoyote ya urithi waliyopewa Walawi katika nchi, lakini walipewa miji ya kuishi ndani yake pamoja na sehemu ya malisho ya mifugo yao na kwa ajili ya riziki zao.
tagalog	Kaya nakipaglaban si Josue sa Amalek ayon sa tagubilin ni Moises sa kaniya, habang sina Moises, Aaron at Hur ay umakyat sa ibabaw ng burol.
hausa	Ni, Bulus, na rubuta wannan da hannuna: zan biya ka. Ba kuwa cewa sai na gaya maka cewa ina bin ka bashin kanka ba.
manobo	aw likat to paghimatoy ki Abil hantod to paghimatoy ki Zacarias diyà to pag-ootan to sangabanan to buhì no igsundù diyà to Diyus aw abutanan din diyà to solib to labow no simbahan. Ogkastiguhon kow tibò.
swahili	Usiku huo huo Bwana akamwambia, "Simama! Kavamie kambi, kwa maana nitakupa ushindi juu yake.
swahili	Kwa kuwa hakuna kitakachojificha ambacho hakitajulikana, au chochote kilicho sirini ambacho hakitajulikana kikiwa kwenye mwanga.
swahili	Lakini tuna hazina hii katika vyombo vya udongo, ili kwamba ieleweke kuwa nguvu kuu sana ni ya Mungu na sio yetu.
manobo	Si Jesus no sugpù ni David, pighinang to Diyus no Maglilipwasay to mgo Isrili su sikan to insabut din ki David.
hausa	Amma wani Basamariye, ya na tafiya sa'adda ya zo wurin da mutumin yake, sa'adda ya ga mutumin sai tausayi ya kama shi.
swahili	Lakini kwenu, kwa sababu ya damu ya agano langu nanyi, nitawaweka wafungwa wenu huru kutoka shimoni pasipo na maji.
swahili	Watu waovu na wadanganyifu watazidi kuwa waovu zaidi. Watawapotosha wengine. Wao wenyewe wamepotoshwa.
nahuatl	Itech yejonmeh tonaltih okatkah Jerusalén miekeh judiojtih tlen sa tlawel omotemaktiayah inavak Dios. Yejonmeh judiojtih ovalajkeh de sentetl de itech nin tlaltikpaktli.
tagalog	Dinggin mo ang aking panalangin, Yahweh; dinggin mo ang aking pag-iyak sa iyo.
tagalog	Ngunit ang hari ng Jerusalem ay naghimagsik laban sa kaniya sa pamamagitan ng pagpapadala ng mga kinatawan sa Egipto upang kumuha ng mga kabayo at ng hukbo. Siya ba ay magtatagumpay? Makatatakas ba ang taong gumagawa ng mga bagay na ito? Kung lalabagin niya ang kasunduan, makatatakas ba siya?
tagalog	Tungkol naman sa iba pang mga bagay ukol kay Manases, ang panalangin niya sa kaniyang Diyos, at ang sinabi ng mga Propetang nakipag-usap sa kaniya sa pangalan ni Yahweh, na Diyos ng Israel, nakasulat ang mga ito sa mga ginawa ng mga hari ng Israel.
swahili	Na zile nguzo za shaba ambazo zilikuwa kwenye nyumba ya Yahwe, na misimamio na bahari ya chuma ambayo ilikuwa kwenye nyumba ya Yahwe, Wakaldayo wakazivunja vipande vipande na kubeba shaba kuirudisha Babeli.
swahili	Lakini kwa eneo ambalo Yahwe Mungu wenu atachagua kutoka makabila yenu kuweka jina lake, hapo patakuwa ni eneo analoishi na huko ndiyo mtaenda.
tagalog	Sinuway niya ang Dagat na Tambo, at natuyo ito. Pagkatapos pinatnubayan niya sila sa mga kalaliman, gaya ng sa ilang.
indonesian	Yesus memperlihatkan diri-Nya kepada dua orang pengikut-Nya dalam perjalanan ke Emaus(Mrk. 16:12-13)Pada hari yang sama dua orang pengikut Yesus sedang dalam perjalanan ke suatu desa yang bernama Emaus, yang berjarak kira-kira sebelas kilometersebelas kilometerSecara harfiah, “enam puluh stadion.” dari Yerusalem.
tagalog	Sinasabi ko rin sa iyo na ikaw ay si Pedro at sa ibabaw ng batong ito ay itatayo ko ang aking iglesiya. Ang tarangkahan ng hades ay hindi mananaig laban dito.
tagalog	Ang mga hari ng lupa ay nagsasama-sama at ang mga namamahala ay nagsasabwatan laban kay Yahweh at laban sa kaniyang Mesias, sinasabing,
tagalog	Nang malapit na matapos ang kapistahan, umakyat si Jesus sa templo at nagsimulang magturo.
manobo	(25-26) Na masayà to Diyus no moydu-on kabogbogan no igpahogot to iyu no pagtu-u agad-agad to Madoyow no Tutuwanon no impasabut ku iyu bahin ki Jesu-Kristu no tahan ingkahobong dì bali on natag-an no pinabayà to kasulatan to mgo lagsoban to Diyus no wadà katapusan. Pinabayà gayod to angod kanami no nigdaa to kagi din no pigsugù to Diyus to ogpatagahon to tibò no katimamanwahan su to Diyus, pigbo-otan din to tibò to mgo otow no ogpasakup du-on kandin.
hausa	Da Yesu ya ji haka, ya ce masa, "Abu daya ne kadai ya rage maka. Dole ne ka sayar da dukan mallakarka, ka rarraba wa gajiyayyu, za ka kuma sami wadata a sama - sa'annan ka zo ka biyoni."
tagalog	Ang sabi ng babae sa kaniya, "Ginoo, nakikita kong ikaw ay isang propeta.
swahili	Utaonyesha aibu yako na matendo yako ya machukizo! -hivi ndivyo Yahwe asemavyo!
tagalog	Tiyak na titipunin ko kayong lahat, Jacob. Tiyak na titipunin ko ang mga natitirang Israelita. Dadalhin ko silang magkakasama tulad ng tupa sa isang kulungan, tulad ng isang kawan sa gitna ng kanilang pastulan. Magkakaroon ng malakas na ingay dahil sa napakaraming tao.
swahili	Kwa kuwa mimi ni mdogo kati ya mitume. Sistahili kuitwa mtume, kwa sababu nililitesa kanisa la Mungu.
swahili	Zingatieni kwa uangalifu ili mmpende Yahweh Mungu wenu.
tagalog	Dapat nasa noo ito ni Aaron; dapat palaging siyang magdadala ng anumang pagkakasala na nakakabit sa pag-aalay ng banal na mga regalo ng mga Israelita na handog kay Yahweh. Dapat ang turbante ay palaging nasa noo niya para tanggapin ni Yahweh ang kanilang mga regalo.
tagalog	O, kay ganda mo, aking mahal; kay ganda mo. Ang iyong mga mata ay katulad ng mga kalapati sa likuran ng iyong belo. Ang iyong buhok ay tulad ng isang kawan ng mga kambing na bumababa mula sa Bundok ng Gilead.
nahuatl	Tlajyovilistli por se kichiva tlen kualiIva para ik nitlamis, nochtin imejvah ximoyekvikakah, xikpiakah san se inmoyolo iva ximotlasojtlakah kemi inmiknimeh. Xiekah inteiknomatkeh iva xiekah inyolyamankeh.
tagalog	Sinabi nila sa akin, igawa mo kami ng diyos na mangunguna sa amin. Dahil itong si Moises, ang taong nagdala palabas sa amin sa lupain ng Ehipto. hindi namin alam kung ano ang nangyari sa kaniya.'
swahili	Atavunja nguzo za mawe huko Heliopolisi kwenye nchi ya Misri. Atachoma mahekalu ya miungu ya Misri."
swahili	Kwa hiyo hampungukiwi karama za kiroho, kama mlivyo na hamu ya kusubiri ufunuo wa Bwana wetu Yesu Kristo.
tagalog	Noon din ay may isang lalaki sa kanilang sinagoga na may masamang espiritu, at sumigaw siya,
tagalog	Tingnan mo ang lahat ng mayabang at pabagsakin mo siya; tapakan mo ang mga masasamang tao kung saan sila nakatayo.
tagalog	Labis ko bang ikinagagalak ang pagkamatay ng makasalanan—ito ang pahayag ng Panginoong Yahweh—at hindi ang kaniyang pagtalikod mula sa kaniyang kaparaanan upang siya ay mabuhay?
tagalog	At nangyari, nang siya ay umupong kasalo nila upang kumain, kinuha niya ang tinapay, at pinagpasalamatan ito, at pinagpira-piraso ito, at ibinigay niya ito sa kanila.
hausa	Na ga Dan Rago yana tsaye tsakanin kursiyin da rayayyun halittun nan guda hudu a cikin dattawa. Yana kama da wanda aka kashe. Yana da kafonni bakwai da idanuwa bakwai; wadannan sune ruhohin Allah bakwai da aka aiko zuwa dukan duniya.
indonesian	Lalu masuklah mereka ke dalam rumah, tempat di mana Anak itu berada. Mereka melihat Anak itu bersama Maria, ibu-Nya, lalu berlutut dan menyembah Anak itu. Mereka membuka kantong-kantongnya dan mempersembahkan berbagai hadiah kepada Anak itu— yaitu emas, kemenyan, dan mur.kemenyan dan murKemenyan adalah getah kayu yang kalau dibakar asapnya sangat berbau harum. Getah itu mahal dan sering dibakar oleh para imam Yahudi sebagai persembahan kepada Allah. Mur adalah minyak wangi yang mahal. Minyak itu dipakai menyiapkan mayat untuk dikuburkan. Minyak itu bisa juga dicampur dengan air anggur lalu diminum untuk mengurangi rasa sakit.
tagalog	Kakapit kayo sa tanghali tulad ng pagkapit ng bulag sa kadiliman at hindi kayo sasagana sa inyong mga daan; lagi kayong aapihin at nanakawan, at wala ni isang magliligtas sa inyo.
nahuatl	Ijkuakó yejvah opakeh miek iva okitlejkoltijkeh itech barko. Iva san nima oajsitoh kan tlali kan yejvah oyayah.
swahili	Mimi ni mgeni katika nchi; usizifiche amri zako mbali nami.
swahili	Kama kwa mambo mengine yamhusuyo Yehu, na yote aliyoyafanya, na ushujaa wake, je hayakuandikwa kwenye kitabu cha matukio ya wafalme wa Israeli?
manobo	Na ikow Timoteo, no angod to tùtu-u ku no anak su ikow to pig-anad ku lagboy, so-idi to ig-udlin ku ikow agad-agad to nakabunsud no kagi no inlikwad to mgo lagsoban to Diyus no maglilikwaday no napa-atubangan to ikow no katondanan. Ogpangimbubuut ka to pagkasundau nu to Diyus
swahili	Kisha Farao akarudi na kwenda nyumbani kwake. Wala hakutilia maanani hili.
tagalog	"Makipagusap ka sa gobernador ng Juda, kay Zerubabel at sabihin mo, 'Yayanigin ko ang kalangitan at ang lupa.
tagalog	Ikaw ay magiging gaya ng isang natutulog sa mataas na karagatan o humihiga sa ibabaw ng isang duyan.
tagalog	Hayaan mong tumingin nang tuwid ang iyong mga mata at ipirmi ng tuwid ang iyong pagtitig sa harap mo.
indonesian	Kemudian Yesus menjawab, “Ibu, kamu sangat yakin kepada-Ku! Karena itu, jadilah sesuai dengan permintaanmu.” Dan pada saat itu juga, anaknya itu pun sembuh.
swahili	Haya ndio maneno aliyoyazungumza Yahwe kuhusu Moabu iliyopita.
swahili	Tangu hapo hakujatokea nabii katika Israeli kama Musa, ambaye Yahwe alimjua uso kwa uso.
hausa	Ya fahimci cewa wulakanci domin bin Almasihu babbar wadata ce fiye da dukiyar Masar. Gama ya kafa idanunsa a kan sakamakon da ke gaba.
tagalog	Kinausap nila siya araw-araw, ngunit tumanggi siyang sundin ang kanilang kagustuhan. Kaya kinausap nila si Haman upang alamin kung ang usapin tungkol kay Mordecai ay mananatiling ganoon, sapagkat sinabi niya na siya ay isang Judio.
swahili	Mtakapoingia katika nchi na kupanda aina zote za miti kwa chakula, kisha mtayahesabu matunda yatakayozaliwa kuwa yamekatazwa kuliwa. Tunda litakatazwa kwako kwa miaka mitatu. Halitaliwa.
tagalog	Kaya kung anuman ang inyong nasabi sa kadiliman ay maririnig sa liwanag, at anuman ang inyong ibinulong sa pinakaloob ng mga silid ay maihahayag sa ibabaw ng mga bubong.
hausa	Marubutan da manyan firistocin ba su sami abin zargi cikin maganarsa, a gaban mutane ba. Suka yi mamakin amsar sa, ba su kuma ce komai ba.
swahili	Ninao kondoo wengine ambao si wa zizi hili. Hao pia, yanipasa kuwaleta, nao wataisikia sauti yangu ili kwamba pawepo na kundi moja na mchungaji mmoja.
indonesian	Yesus mengutus murid-Nya(Mrk. 16:14-18; Luk. 24:36-49; Yoh. 20:19-23; Kis. 1:6-8)Lalu kami kesebelas murid Yesus pergi ke sebuah bukit di Galilea yang sudah diberitahukan Yesus sebelumnya.
tagalog	At kunin mo ang pilak at ginto, gumawa ka ng isang korona at ilagay mo ito sa ulo ng pinakapunong pari na si Josue na anak ni Jehozadak.
manobo	No pagkalituk sikan, pig-ikagihan din to ma-agbot to “Lazaro, logwà kad on.”
tagalog	At manalangin na magawa ko ito ng malinaw gaya ng nararapat kong sabihin.
swahili	Lakini hatukupokea roho ya dunia, lakini Roho ambaye anatoka kwa Mungu, ili kwamba tuweze kujua kwa uhuru mambo tuliyopewa na Mungu.
swahili	Hazaeli mfalme wa Shamu akafa, na Ben Hadadi mtoto wake akawa mfalme katika sehemu yake.
tagalog	Ang tumatanggap sa inyo ay tumatanggap sa akin, at ang tumatanggap sa akin ay tumatanggap din sa kaniya na nagsugo sa akin.
swahili	Mungu anatawala mataifa yote; Mungu hukaa kwenye kiti cha enzi.
swahili	Yesu aliwaambia mfano huu, "Mtu mmoja alikuwa na mtini umepandwa katika shamba lake na alikwenda kutafuta matunda juu yake lakini hakupata.
indonesian	Kamu sama seperti pelacur! Memang pelacur tidak mau setia kepada satu laki-laki, dan begitu juga kamu tidak mau setia kepada Allah! Seharusnya kamu tahu kalau bersahabat dengan hal-hal yang duniawi berarti memusuhi Allah. Sekali lagi saya ulangi: Kamu yang mau bersahabat dengan dunia ini, berarti kamu menjadikan dirimu musuhnya Allah.
tagalog	Ang mga kalalakihan ng Anatot: 128.
tagalog	Sinabi ng hari ng Israel kay Jehoshafat, "Magbabalatkayo ako at pupunta sa isang labanan, pero isuot mo ang iyong pangharing kasuotan." Kaya nagbalatkayo ang hari at nagpunta sa labanan.
swahili	Nebukadreza, nahodha wa walinzi wa mfalme, waliwachukua katika mateka watu wengine waliobaki katika mji. Hii ilijumuisha watu waliotoka jangwa kwenda Wakaldayo na watu wengine walioachwa katika mji.
tagalog	huwag mo agad dalhin sa paglilitis. Dahil ano ang gagawin mo sa bandang huli, kapag pinahiya ka ng kapwa mo?
tagalog	kasama ng dalawang kalapati, at dalawang mga batang kalapati, na kaya niyang kunin; ang isang ibon ay maging isang handog para sa kasalanan at ang isa ay isang handog ng susunugin.
swahili	Watauteka nyara utajiri wako na bidhaa iliyoporwa. Watabomoa kuta zako na kuziharibu nyumba zako za kifahari. Mawe yako, mbao zako, na kokoto watazitupa kwenye maji.
indonesian	Tetapi ada orang lain yang berkata, “Dia adalah Nabi Elia— yang dulu terangkat ke surga dalam keadaan hidup, dan sekarang dia kembali dan menyebut dirinya Yesus.” Dan yang lain lagi berkata bahwa Yesus adalah salah satu dari nabi-nabi jaman dahulu yang sudah hidup lagi dari kematian.
indonesian	Jadi, pasti ada orang yang mau bertanya, “Kalau begitu apakah Hukum Taurat yang diberikan oleh Allah bertentangan dengan janji-janji-Nya kepada Abraham?” Tentu saja tidak! Kita harus memahami bahwa Hukum Musa tidak mempunyai kekuatan untuk memberi hidup yang selama-lamanya kepada siapa pun. Hukum Taurat Allah berikan bukan sebagai jalan supaya kita menjadi benar di hadapan Allah.
swahili	Kutoka kelele huko Heshiboni hata kufika Eleale, sauti yao inasikika hata Yahazi, kutoka Soari hata Horonaimu na Eglathi Shelishiya, hata maji ya Nimrimu yamekauka.
tagalog	Dinala ka ng iyong mga tagasagwan sa mga malalawak na karagatan; winasak ka ng hangin ng silangan sa kanilang kalagitnaan.
tagalog	Paalalahanan sila wag manglait nang sinuman, iwasan ang pagtalo-talo, hayaan ang ibang mga tao sa kanilang pamamaraan, at magpakita ng kababaan ng loob sa lahat ng tao.
indonesian	Aku tidak mencari pujian untuk diri-Ku sendiri. Tetapi ada Satu yang mau supaya Aku dihormati. Dialah juga yang sedang membela Aku.
tagalog	Pagpapalain kayo ni Yahweh na inyong Diyos, ayon sa ipinangako niya sa inyo; magpapautang kayo sa maraming mga bansa, pero hindi kayo hihiram; mamumuno kayo sa maraming mga bansa, pero hindi nila kayo pamumunuan.
swahili	Msifuni Yahwe. Msifuni Yahwe, ninyi mlio katika mbingu; msifuni yeye, ninyi mlio juu.
manobo	Na nigpa-ulì on si Jesus diyà dihipag to dagat. Pagdu-ung dan diyà to boyboy nahimunan mandà kandin to mgo ka-otawan.
tagalog	Sapagkat ang lahat na tumatawag sa pangalan ng Panginoon ay maliligtas.
swahili	Lakini wale wanastaohili kupokea ufufuo wa wafu na kuingia uzima wa milele hawaoi wala hawaolewi.
tagalog	Naglagay siya ng mga kuta sa Edom, at naging mga tagapaglingkod ni David ang lahat ng Edomita. Binigyan ni Yahweh si David ng katagumpayan saan man siya nagpunta.
swahili	Siku ile ya uweza wako watu wako watakufuata wakiwa katika mavazi matakatifu ya hiari yao wenyewe; tokea tumbo la alfajiri ujana wako utakuwa kwako kama umande.
indonesian	Menjelang pagi, Paulus mendesak kami semua untuk makan dengan berkata, “Sudah empat belas hari kita tidak makan apa-apa karena menunggu dengan kuatir.
tagalog	Nang dumating si Jacob mula sa Paddan Aram, ligtas siyang nakarating sa lungsod ng Sechem, na nasa lupain ng Canaan. Nagkampo siya malapit sa lungsod.
manobo	Dì moydu-on ingkabugtì no tul-idonon bahin to ingkabotang ki su kada otow no lukos, si Jesu-Kristu to panguu din. Kada buyag, bana din to panguu din. Si Jesu-Kristu, Diyus to panguu din.
swahili	Ole! Taifa, wenye zambi, mtu muovu, watoto wa wenye zambi, watoto wanaoenda kinyume, Wamemtelekeza Yahwe, wamedharau aliye Mtakatifu wa Israeli, wamejitenga wenyew kutoka kwake.
nahuatl	’Pero in tlakatl tlen nechtemaktis, nika kajki nova kan mesa.
swahili	Huyafanya haya yote yatokee; wakati mwingine hutokea kwa ajili ya kusahihisha, wakati mwingine kwa ajili ya nchi yake, na wakati mwingine ni kwa matendo ya agano la uaminifu.
nahuatl	Ijkuakó oksemi okitlajtlanijkeh in tlakatl tlen amo otlachiaya:—¿Iva te tlán tikijtova de neká tlakatl tlen omitztlachialti?Iva ye okinnankili:—Ne nikijtova ke Ye se tiotenejmachti.
tagalog	Tungkol sa mga haliging tanso na nasa tahanan ni Yahweh, at ang mga patungan at ang tansong dagat na nasa tahanan ni Yahweh, pinagpira-piraso ang mga iyon ng mga Caldean at dinala ang tanso sa Babilonia.
indonesian	Hidup baru bersama orang lainOleh karena itu Saudara-saudari, biarlah sifat-sifat ini menjadi seperti pakaian baru untuk kita yang sudah dipilih, dikasihi, dan disucikan oleh Allah sebagai umat-Nya sendiri:saling mengasihani dalam kesusahan,selalu murah hati,rendah hati,lemah lembut,dan sabar terhadap orang lain.
nahuatl	Tonses, onikijto okachi kuali amo nias nimechitati para amo nimechyolkokos.
manobo	Konà kud iyu og-usaban oghingadanan to sugu-onon ku pad, dì oghingadanan kud iyu to nigkatinagamay kid su to sugu-onon, konà man ogkataga to domdom to amu din. Dì oghingadanan kud on iyu to nigkatinagamay kid su pigpantaga kud on iyu tibò to nadinog kud on no innangon kanak to Amoy ku.
tagalog	Pakinggan mo akong dumadaing. Wala ni isa ang umaaliw sa akin. Narinig ng lahat ng aking mga kaaway ang aking kahirapan. Nagalak sila na natapos mo ito. Paratingin ang araw na iyong ipinahayag; maging tulad nawa nila ako.
tagalog	At ihambing ang aming itsura sa itsura ng mga binatang nagsikain ng pagkain ng hari, at pakitunguhan mo kami, na iyong mga lingkod, batay sa kung ano ang iyong nakita."
swahili	Mtu huyu alikuwa na mabinti wanne mabikira ambao walitabiri.
tagalog	Nabuhay pa si Selah ng 403 taon matapos siyang maging ama ni Eber at naging ama pa ibang anak na lalaki at babae.
tagalog	Sapagkat sumumpa ako sa aking sarili—ito ang pahayag ni Yahweh—na ang Bozra ay magiging katatakutan, kahihiyan, kasiraan at isang bagay na gagamitin sa pagsumpa. Ang lahat ng lungsod nito ay magiging wasak magpakailanman.
manobo	Dì iyu mgo kasu-unan ku, natu-un kow on to Diyus aw makada-og kow on sikan mgo nigpang-anad to gaù su to Diyus no Ispiritu Santu no nakasood du-on to ginhawahan now, labow pad kandin du-on sikan nakasood to mgo gau-on no otow no wadà labot to Diyus.
tagalog	Aalisin niya ang lahat ng taba sa torong panghandog para sa kasalanan; ang tabang bumabalot sa mga lamang loob, lahat ng tabang nakadikit sa mga panloob na bahagi,
manobo	Iyu no mgo amu, bogayi now to mgo sugu-onon now to matul-id no pag-angay-angay to pakigduma su nama-an kow man no moydu-on dà Amu now gayod diyà to langit.
swahili	Taji ya haki imewekwa kwa ajili yangu, ambayo Bwana, anayehukumu kwa haki, atanipa siku ile. Na siyo kwangu tu bali pia kwa wote wanaongojea kwa shauku kuonekana kwake.
manobo	Nig-iling si Jesus diyà ki Pedro to “Isug-ub to otak nu Lagi, su ogtumanon ku nasì to pagbo-ot to Amoy ku no ogkalisodan a kunto-on.”
swahili	Yesu akajibu na kumwambia, "Nifanyalo hulijui sasa, lakini utaelewa baadaye."
nahuatl	Por eso tielsijsivih mientras tichantih itech nin kuerpo, iva otiknekiskiah in toYejwatzi ma yi techmaka in tokuerpo tlen de ilvikak,
swahili	Elioenai, Yaakoba, Yeshohaia, Asaia, Adieli, Yesimieli, Benaia,
tagalog	Nagmula ba sa inyo ang salita ng Diyos? Kayo lamang ba ang naabot nito?
swahili	Kwa maana walimkasirisha kwa mahali pao pa juu na walimgadhabisha hata akawa na hasira ya wivu kwa miungu yao.
tagalog	Huwag sa amin, O Yahweh, huwag sa amin, pero sa iyong pangalan maibigay ang karangalan, dahil sa iyong katapatan sa tipan.
indonesian	Dan inilah hal yang sangat penting bagi kalian: Pada hari-hari terakhir akan muncul banyak orang yang akan suka mengejek dan menertawakan ajaran yang benar. Mereka adalah orang yang suka mengikuti bermacam-macam keinginan mereka.
hausa	Siman ya amsa ya ce, ''Kayi addu'a ga Ubangiji domina, kada wani daga cikin abubuwan nan da ka fada ya faru da ni.''
manobo	Sumosoo kow aw oyowi now to mado-ot. Pagawanga now to nigpang-anad to mado-ot su ko konà now uduwon, og-andiya-an ku aw kastiguha ku kandan no igpabayà so-idi no ma-utong no ispada no oglogwà dini to bàbà ku.
swahili	Walipopiga tarumbeta mia tatu, Bwana akaweka upanga wa kila mtu wa Midiani dhidi ya wenzake na dhidi ya jeshi lake lote. Jeshi likimbia mpaka Bethshita kuelekea Serera, mpaka mpaka wa Abel Mehola, karibu na Tabathi.
tagalog	May isang babae na nagngangalang Lidia ang nagbebenta ng mga tela na kulay lila na nanggaling sa lungsod ng Tiatira na sumasamba sa Diyos, nakinig siya sa amin. Binuksan ng Panginoon ang kaniyang puso upang bigyangpansin ang mga bagay na sinabi ni Pablo.
manobo	Na kandan si Jesus, namanlabas du-on to simbahan aw iyan tu-uda dan to baoy ni Simon. Na du-on to ugangan ni Simon no buyag no nasakit no mapasù lagboy to lawa aw patambaa kandan ki Jesus.
tagalog	Tinawag ng mga tao ng Israel ang pagkaing iyon na "manna." Ito ay maputi tulad ng buto ng kulantro at ang lasa ay parang apa na ginawang may pulot.
tagalog	Ngunit ang aking mga tupa ay ipinapastol ngayon kung saan tinapakan ng inyong mga paa; sila ngayon ay umiinom sa mga tubig na ginawa ninyong maputik gamit ang inyong mga paa!
swahili	Maana mwaribu atafika kila mji; hakuna mji utakaookoka. Hivyo bonde litaangamia na tambarare itateketezwa, kama alivyosema Yahwe.
swahili	Ikawa Baasha aliposikia haya, akaacha kuijenga Rama akarudi Tirza.
swahili	Tena siku ya nne fedha na dhahabu na vyombo vilipimwa ndani ya nyumba ya Mungu wetu kwa mikono ya Meremothi mwana wa Uria kuhani, na pamoja nao alikuwepo Eleazari mwana wa Finehasi, Yozabadi mwana wa Yeshua, na Noadia mwana wa Binui, Walawi.
indonesian	Dia memangkas setiap cabang-Ku yang tidak menghasilkan buah. Dan Dia mengurangi daun pada setiap cabang yang sedang berbuah, supaya buahnyamenghasilkan buahKarena arti sebenarnya adalah orang dan bukan pohon yang berbuah, artinya hidup dengan cara menunjukkan bahwa mereka adalah milik Yesus. Termasuk dalam cara hidup itu adalah 1) “Hasil dan bukti Roh Kudus terlibat dalam hidup kita”— yang disebut di Gal. 5:22-23. (Lihat juga Ef. 5:9; Ibr. 12:11; Yak. 3:18.) 2) ‘Panen gandum’ rohani— yaitu memenangkan jiwa-jiwa supaya hidup mereka juga diubahkan dan mereka memperoleh keselamatan yang selama-lamanya, seperti yang Yesus jelaskan dalam Yoh. 4:34-38 dan Yoh. 15:16. Yesus menyerahkan diri-Nya untuk hal itu, seperti yang dinyatakan dalam Yoh. 12:24. bertambah banyak lagi.
tagalog	Kukunin kita, at ikaw ay mamumuno at tutupad sa lahat ng hangarin mo, at ikaw ay magiging hari ng buong Israel.
nahuatl	desde ijkuak okimiktijkeh in Abel iva asta ijkuak okimiktijkeh in Zacarías, tlen okimiktijkeh entre kan kajki in templo iva kan kajki in artal de sacrificios. Yi neli nimechilvia, Dios imechtlajtlanilis kuenta imejvah tlen axka inkateh de yejvah inmikilis.
swahili	Na kwa namna hii, wamekifanya kilio cha watu masikini kimfikie; amekisikia kilio cha watu walioteswa.
hausa	Saboda haka zuciyata na farin ciki harshena yana yin murna. Kuma, jikina zai zauna gabagadi.
swahili	Samweli akamwambia Sauli, "Sitarudi pamoja na wewe; kwa sababu umekataa neno la BWANA, naye BWANA amekukataa usiwe mfalme juu ya Israeli."
manobo	Dow wadà nu buwa kama-ani to ogkabuligan a podon su ogkapa-andini to Diyus no Amoy ku to diwata din no minaan ko puli ku dà ogpangamuyu-on.
nahuatl	Amo ma se tepojpovaNoknivah, amo xitlajtokah fiero de oksekimeh. Tlen tlajtova fiero de oksé, o noso kipojpova, kijtosneki kipojpova itlanavatil in toYejwatzi iva tlapova fiero de ye. Tla te titlapova fiero de yen tlanavatili, kijtosneki amo tikvelkaki, sino timokuapa kemi tijues de yen tlanavatili.
